Ț,S_latitude,S_Longtitude,T_Latitude,T_Longtitude
G,36.30435588,127.3164525,36.30334484,127.3169162
G,36.37280228,127.319354,36.37319466,127.3187044
G,36.37436515,127.3193234,36.37484654,127.3187118
G,36.36019231,127.3448011,36.36095591,127.34586
G,36.42009912,127.3926064,36.42234864,127.3949083
G,36.42234864,127.3949083,36.42009912,127.3926064
G,36.42234864,127.3949083,36.42317853,127.395055
G,36.42317853,127.395055,36.42234864,127.3949083
G,36.44019302,127.3835071,36.44321003,127.3839777
G,36.44321003,127.3839777,36.44019302,127.3835071
G,36.4468523,127.3829562,36.44527843,127.3838739
G,36.44527843,127.3838739,36.4468523,127.3829562
G,36.43948871,127.381228,36.44019302,127.3835071
G,36.44019302,127.3835071,36.43948871,127.381228
G,36.31191595,127.289433,36.29389938,127.2997002
G,36.28511868,127.3109474,36.29389938,127.2997002
G,36.29389938,127.2997002,36.28511868,127.3109474
G,36.29389938,127.2997002,36.31191595,127.289433
G,36.26969747,127.2750185,36.27063918,127.2733797
G,36.31191595,127.289433,36.30324844,127.295195
G,36.30324844,127.295195,36.31191595,127.289433
G,36.49395743,127.3835276,36.47210259,127.387906
G,36.47210259,127.387906,36.49395743,127.3835276
G,36.27063918,127.2733797,36.31228593,127.2682298
G,36.31228593,127.2682298,36.27063918,127.2733797
G,36.27969759,127.2559721,36.29098606,127.246922
G,36.29098606,127.246922,36.27969759,127.2559721
G,36.27538943,127.2647863,36.2734409,127.2684729
G,36.2734409,127.2684729,36.27538943,127.2647863
G,36.31585876,127.2673097,36.31228593,127.2682298
G,36.31228593,127.2682298,36.31585876,127.2673097
G,36.32250725,127.2788051,36.31635548,127.2839459
G,36.31635548,127.2839459,36.32250725,127.2788051
G,36.31535232,127.2815397,36.31462947,127.2845999
G,36.31462947,127.2845999,36.31535232,127.2815397
G,36.31635548,127.2839459,36.31462947,127.2845999
G,36.31462947,127.2845999,36.31635548,127.2839459
G,36.31462947,127.2845999,36.31191595,127.289433
G,36.31191595,127.289433,36.31462947,127.2845999
G,36.34893853,127.2966568,36.34565514,127.2950455
G,36.34565514,127.2950455,36.34893853,127.2966568
Y,36.35095957,127.2976497,36.34893853,127.2966568
G,36.34893853,127.2966568,36.35095957,127.2976497
G,36.38966129,127.3027423,36.38794518,127.296344
G,36.38794518,127.296344,36.38966129,127.3027423
G,36.41033278,127.2999206,36.41001421,127.3006754
G,36.41001421,127.3006754,36.41033278,127.2999206
G,36.34576322,127.3015847,36.3449637,127.3021585
G,36.3449637,127.3021585,36.34576322,127.3015847
G,36.38250883,127.3022712,36.38147646,127.3022648
G,36.38147646,127.3022648,36.37969497,127.3022868
G,36.37969497,127.3022868,36.37781139,127.3023054
G,36.38147646,127.3022648,36.38250883,127.3022712
G,36.37969497,127.3022868,36.38147646,127.3022648
G,36.37781139,127.3023054,36.37969497,127.3022868
G,36.38147646,127.3022648,36.38147605,127.3032832
G,36.38147605,127.3032832,36.38147646,127.3022648
G,36.38919585,127.3028379,36.38663938,127.3032723
G,36.37780316,127.3037086,36.37781139,127.3023054
G,36.37781139,127.3023054,36.37780316,127.3037086
G,36.38663938,127.3032723,36.38919585,127.3028379
G,36.38561027,127.3038761,36.38399788,127.3026038
G,36.38399788,127.3026038,36.38561027,127.3038761
G,36.34431902,127.3026295,36.34274732,127.3038865
G,36.34274732,127.3038865,36.34431902,127.3026295
G,36.37781139,127.3023054,36.37476132,127.3047287
G,36.38663938,127.3032723,36.38561027,127.3038761
G,36.34274732,127.3038865,36.34152115,127.302904
G,36.37476132,127.3047287,36.37781139,127.3023054
Y,36.34152115,127.302904,36.34274732,127.3038865
G,36.38561027,127.3038761,36.38663938,127.3032723
G,36.38147605,127.3032832,36.38147061,127.3044047
G,36.38147061,127.3044047,36.38147605,127.3032832
G,36.37780591,127.304641,36.37780316,127.3037086
G,36.37780316,127.3037086,36.37780591,127.304641
Y,36.34274732,127.3038865,36.34159445,127.3056544
G,36.39051631,127.3072559,36.38966129,127.3027423
G,36.34159445,127.3056544,36.34274732,127.3038865
G,36.38966129,127.3027423,36.39051631,127.3072559
G,36.38147061,127.3044047,36.38146631,127.3059968
G,36.38146631,127.3059968,36.38147061,127.3044047
G,36.37780552,127.3059387,36.37780591,127.304641
G,36.37780591,127.304641,36.37780552,127.3059387
Y,36.37780552,127.3059387,36.37476132,127.3047287
G,36.37476132,127.3047287,36.37780552,127.3059387
G,36.38146631,127.3059968,36.37780552,127.3059387
G,36.38338626,127.3061825,36.38146631,127.3059968
G,36.37780552,127.3059387,36.38146631,127.3059968
Y,36.38765242,127.3084484,36.38561027,127.3038761
G,36.37476132,127.3047287,36.36883459,127.3074152
G,36.38146631,127.3059968,36.38338626,127.3061825
G,36.38561027,127.3038761,36.38765242,127.3084484
G,36.34309093,127.3066199,36.34159445,127.3056544
Y,36.36883459,127.3074152,36.37476132,127.3047287
G,36.34159445,127.3056544,36.34309093,127.3066199
Y,36.36589726,127.3082937,36.36046743,127.3056755
Y,36.36046743,127.3056755,36.36589726,127.3082937
G,36.39051631,127.3072559,36.39008293,127.3074259
G,36.39008293,127.3074259,36.39051631,127.3072559
G,36.38718242,127.3084936,36.38393444,127.3065495
G,36.38393444,127.3065495,36.38718242,127.3084936
G,36.36883459,127.3074152,36.36589726,127.3082937
G,36.38968853,127.3075918,36.38765242,127.3084484
G,36.38765242,127.3084484,36.38968853,127.3075918
G,36.33855304,127.3083618,36.33726536,127.3075627
G,36.39095249,127.3092172,36.39051631,127.3072559
G,36.33726536,127.3075627,36.33855304,127.3083618
G,36.36628154,127.3088086,36.36883459,127.3074152
G,36.39051631,127.3072559,36.39095249,127.3092172
G,36.38765242,127.3084484,36.38718242,127.3084936
G,36.38718242,127.3084936,36.38765242,127.3084484
G,36.36628154,127.3088086,36.36589726,127.3082937
Y,36.36589726,127.3082937,36.36628154,127.3088086
G,36.34008632,127.3093128,36.33855304,127.3083618
Y,36.36646531,127.3091191,36.36628154,127.3088086
G,36.33855304,127.3083618,36.34008632,127.3093128
G,36.36628154,127.3088086,36.36646531,127.3091191
G,36.34146906,127.310286,36.34008632,127.3093128
G,36.34008632,127.3093128,36.34146906,127.310286
G,36.33749489,127.3108578,36.33626144,127.3100668
G,36.39961072,127.3095932,36.39588581,127.3118375
G,36.33626144,127.3100668,36.33749489,127.3108578
Y,36.39588581,127.3118375,36.39961072,127.3095932
G,36.34317196,127.3112758,36.3420058,127.310651
G,36.34551075,127.3109055,36.34401857,127.3111792
G,36.3420058,127.310651,36.34317196,127.3112758
G,36.34401857,127.3111792,36.34551075,127.3109055
G,36.34401857,127.3111792,36.34317196,127.3112758
G,36.34317196,127.3112758,36.34401857,127.3111792
G,36.33901559,127.3118324,36.33749489,127.3108578
G,36.33749489,127.3108578,36.33901559,127.3118324
Y,36.36685578,127.3127768,36.36685387,127.3105084
G,36.36685387,127.3105084,36.36685578,127.3127768
G,36.34012321,127.3125377,36.33901559,127.3118324
G,36.33901559,127.3118324,36.34012321,127.3125377
G,36.32898959,127.312738,36.32400443,127.3125017
Y,36.32400443,127.3125017,36.32898959,127.312738
G,36.39588581,127.3118375,36.39285755,127.3139738
Y,36.39285755,127.3139738,36.39588581,127.3118375
G,36.34551075,127.3109055,36.34408193,127.315104
Y,36.34408193,127.315104,36.34551075,127.3109055
G,36.39609665,127.3128423,36.3946096,127.3137326
G,36.3946096,127.3137326,36.39609665,127.3128423
G,36.33901559,127.3118324,36.33746606,127.3148228
G,36.34208726,127.3138308,36.34066699,127.3129242
G,36.32400443,127.3125017,36.31882856,127.3141699
G,36.33746606,127.3148228,36.33901559,127.3118324
G,36.34066699,127.3129242,36.34208726,127.3138308
Y,36.31882856,127.3141699,36.32400443,127.3125017
G,36.33225451,127.3145041,36.32898959,127.312738
Y,36.32898959,127.312738,36.33225451,127.3145041
G,36.39751318,127.3153375,36.39609665,127.3128423
G,36.3946096,127.3137326,36.39285755,127.3139738
G,36.39609665,127.3128423,36.39751318,127.3153375
G,36.39285755,127.3139738,36.39208346,127.3145537
G,36.39285755,127.3139738,36.3946096,127.3137326
G,36.3429175,127.3143608,36.34208726,127.3138308
Y,36.39208346,127.3145537,36.39285755,127.3139738
G,36.34208726,127.3138308,36.3429175,127.3143608
G,36.39988296,127.3122931,36.3982287,127.315655
G,36.3982287,127.315655,36.39988296,127.3122931
G,36.34408193,127.315104,36.3429175,127.3143608
G,36.3429175,127.3143608,36.34408193,127.315104
G,36.3982287,127.315655,36.39751318,127.3153375
G,36.39751318,127.3153375,36.3982287,127.315655
Y,36.33501618,127.3161988,36.33225451,127.3145041
G,36.33225451,127.3145041,36.33501618,127.3161988
G,36.34408193,127.315104,36.34282706,127.3181024
Y,36.34282706,127.3181024,36.34408193,127.315104
G,36.34153155,127.3203039,36.3393782,127.3188497
Y,36.3393782,127.3188497,36.34153155,127.3203039
Y,36.34513784,127.3235718,36.34153155,127.3203039
Y,36.34153155,127.3203039,36.34513784,127.3235718
Y,36.33221104,127.3295001,36.33225451,127.3145041
G,36.33225451,127.3145041,36.33221104,127.3295001
Y,36.34669026,127.3247977,36.34513784,127.3235718
G,36.34513784,127.3235718,36.34669026,127.3247977
Y,36.34852063,127.3262564,36.34669026,127.3247977
G,36.34669026,127.3247977,36.34852063,127.3262564
G,36.35015703,127.3274898,36.34852063,127.3262564
Y,36.34852063,127.3262564,36.35015703,127.3274898
Y,36.35238065,127.3291102,36.35015703,127.3274898
G,36.35015703,127.3274898,36.35238065,127.3291102
R,36.34856227,127.3310032,36.34852063,127.3262564
Y,36.34852063,127.3262564,36.34856227,127.3310032
G,36.32522793,127.3298733,36.32475814,127.3308615
G,36.32475814,127.3308615,36.32522793,127.3298733
Y,36.33221104,127.3295001,36.33220181,127.3328253
G,36.33220181,127.3328253,36.33221104,127.3295001
Y,36.34856056,127.3323853,36.34856227,127.3310032
G,36.34856227,127.3310032,36.34856056,127.3323853
Y,36.34856227,127.3310032,36.34291981,127.3325649
Y,36.39100612,127.3311238,36.39066853,127.3327492
G,36.39066853,127.3327492,36.39100612,127.3311238
Y,36.34291981,127.3325649,36.34856227,127.3310032
G,36.34291981,127.3325649,36.34230228,127.3325465
G,36.32475814,127.3308615,36.32411357,127.3342408
G,36.34230228,127.3325465,36.34291981,127.3325649
G,36.32411357,127.3342408,36.32475814,127.3308615
G,36.33220181,127.3328253,36.33017287,127.3328197
Y,36.33335408,127.3328899,36.33220181,127.3328253
G,36.33017287,127.3328197,36.33220181,127.3328253
Y,36.33220181,127.3328253,36.33335408,127.3328899
G,36.33591993,127.3337895,36.33433315,127.3330779
Y,36.33433315,127.3330779,36.33591993,127.3337895
G,36.39066853,127.3327492,36.39028792,127.3354487
G,36.39028792,127.3354487,36.39066853,127.3327492
G,36.34293721,127.335552,36.34291981,127.3325649
G,36.34291981,127.3325649,36.34293721,127.335552
G,36.34230228,127.3325465,36.33820624,127.3356591
G,36.33820624,127.3356591,36.34230228,127.3325465
G,36.33820624,127.3356591,36.33591993,127.3337895
G,36.33591993,127.3337895,36.33820624,127.3356591
G,36.34005971,127.3371762,36.33591993,127.3337895
Y,36.34847681,127.3355383,36.34582937,127.3356025
G,36.34582937,127.3356025,36.34293721,127.335552
Y,36.33591993,127.3337895,36.34005971,127.3371762
G,36.34582937,127.3356025,36.34847681,127.3355383
Y,36.34293721,127.335552,36.34582937,127.3356025
G,36.41757968,127.3363108,36.41533823,127.3363137
G,36.33820547,127.3363213,36.33820624,127.3356591
G,36.33820624,127.3356591,36.33820547,127.3363213
G,36.41533823,127.3363137,36.41757968,127.3363108
G,36.41533823,127.3363137,36.41464631,127.337188
Y,36.34005971,127.3371762,36.33820624,127.3356591
G,36.41832921,127.3372531,36.41757968,127.3363108
G,36.33218928,127.3369362,36.33219166,127.3359261
G,36.41464631,127.337188,36.41533823,127.3363137
G,36.33219166,127.3359261,36.33218928,127.3369362
G,36.33820624,127.3356591,36.34005971,127.3371762
G,36.41757968,127.3363108,36.41832921,127.3372531
Y,36.3485541,127.3379237,36.34847681,127.3355383
G,36.34847681,127.3355383,36.3485541,127.3379237
G,36.41832921,127.3372531,36.41755375,127.338193
G,36.41538939,127.3381894,36.41464631,127.337188
G,36.41755375,127.338193,36.41832921,127.3372531
G,36.41464631,127.337188,36.41538939,127.3381894
G,36.33218096,127.3379967,36.33218928,127.3369362
G,36.33218928,127.3369362,36.33218096,127.3379967
G,36.33820436,127.3381767,36.33820474,127.3372514
G,36.33820474,127.3372514,36.33820436,127.3381767
G,36.41755375,127.338193,36.41538939,127.3381894
Y,36.39028792,127.3354487,36.38404589,127.3407644
Y,36.38404589,127.3407644,36.39028792,127.3354487
G,36.41538939,127.3381894,36.41755375,127.338193
G,36.3334801,127.3381502,36.33218096,127.3379967
G,36.33612068,127.3381531,36.33484895,127.3381384
G,36.33484895,127.3381384,36.3334801,127.3381502
G,36.33820436,127.3381767,36.33612068,127.3381531
R,36.33218096,127.3379967,36.3334801,127.3381502
Y,36.34286972,127.3393905,36.34005971,127.3371762
Y,36.33484895,127.3381384,36.33612068,127.3381531
Y,36.3334801,127.3381502,36.33484895,127.3381384
Y,36.33612068,127.3381531,36.33820436,127.3381767
Y,36.34005971,127.3371762,36.34286972,127.3393905
Y,36.34864615,127.3391154,36.3485541,127.3379237
G,36.3485541,127.3379237,36.34864615,127.3391154
R,36.33218096,127.3379967,36.33220059,127.3408591
Y,36.33220059,127.3408591,36.33218096,127.3379967
Y,36.34848693,127.3400491,36.34864615,127.3391154
G,36.34864615,127.3391154,36.34848693,127.3400491
Y,36.34578435,127.3402848,36.34286972,127.3393905
R,36.34286972,127.3393905,36.34578435,127.3402848
Y,36.34848693,127.3400491,36.34578435,127.3402848
R,36.34578435,127.3402848,36.34848693,127.3400491
Y,36.3485541,127.3379237,36.34855988,127.3434031
Y,36.34855988,127.3434031,36.3485541,127.3379237
R,36.34848693,127.3400491,36.34855988,127.3434031
R,36.34855988,127.3434031,36.34848693,127.3400491
R,36.38404589,127.3407644,36.38371737,127.3434673
Y,36.38371737,127.3434673,36.38404589,127.3407644
R,36.35286021,127.3409666,36.35178141,127.3447319
R,36.35178141,127.3447319,36.35286021,127.3409666
G,36.34855988,127.3434031,36.34855494,127.3442499
Y,36.34855494,127.3442499,36.34855988,127.3434031
G,36.34713724,127.3442318,36.34581507,127.3442283
G,36.34581507,127.3442283,36.34444556,127.3442382
G,36.34855494,127.3442499,36.34713724,127.3442318
G,36.34581507,127.3442283,36.34713724,127.3442318
G,36.34444556,127.3442382,36.34581507,127.3442283
Y,36.34713724,127.3442318,36.34855494,127.3442499
G,36.35178141,127.3447319,36.34855494,127.3442499
G,36.34855494,127.3442499,36.35178141,127.3447319
R,36.3529384,127.3441577,36.35271931,127.3451092
R,36.35271931,127.3451092,36.3529384,127.3441577
G,36.35271931,127.3451092,36.35178141,127.3447319
G,36.35178141,127.3447319,36.35271931,127.3451092
G,36.36943053,127.3458964,36.36207262,127.344635
Y,36.36207262,127.344635,36.36943053,127.3458964
R,36.35271931,127.3451092,36.35241849,127.3460857
R,36.35241849,127.3460857,36.35271931,127.3451092
R,36.34205864,127.3472686,36.34175732,127.3443111
G,36.34175732,127.3443111,36.34205864,127.3472686
Y,36.34855494,127.3442499,36.34852146,127.3479503
Y,36.34852146,127.3479503,36.34855494,127.3442499
R,36.35092743,127.3480957,36.35178141,127.3447319
G,36.35178141,127.3447319,36.35092743,127.3480957
G,36.33954782,127.3484839,36.33849147,127.3449164
G,36.33849147,127.3449164,36.33954782,127.3484839
R,36.34484489,127.3472093,36.34205864,127.3472686
R,36.34205864,127.3472686,36.34484489,127.3472093
Y,36.34852146,127.3479503,36.34614922,127.3475828
R,36.34614922,127.3475828,36.34852146,127.3479503
Y,36.34205864,127.3472686,36.33954782,127.3484839
R,36.35092743,127.3480957,36.34852146,127.3479503
R,36.33954782,127.3484839,36.34205864,127.3472686
Y,36.3518674,127.348109,36.35092743,127.3480957
Y,36.34852146,127.3479503,36.35092743,127.3480957
R,36.35092743,127.3480957,36.3518674,127.348109
Y,36.34852146,127.3479503,36.34849827,127.3486514
Y,36.34849827,127.3486514,36.34852146,127.3479503
G,36.36943053,127.3458964,36.36704177,127.3520371
G,36.36704177,127.3520371,36.36943053,127.3458964
G,36.36704177,127.3520371,36.36350179,127.3529607
G,36.36350179,127.3529607,36.36704177,127.3520371
R,36.36350179,127.3529607,36.36058784,127.3537794
R,36.36058784,127.3537794,36.36350179,127.3529607
Y,36.36350179,127.3529607,36.36326593,127.3565003
Y,36.36326593,127.3565003,36.36350179,127.3529607
G,36.44023853,127.3841857,36.44019302,127.3835071
G,36.44019302,127.3835071,36.44023853,127.3841857
G,36.44321003,127.3839777,36.44138643,127.3856002
G,36.44023853,127.3841857,36.43795093,127.385662
G,36.44138643,127.3856002,36.44321003,127.3839777
G,36.44138643,127.3856002,36.44023853,127.3841857
G,36.44023853,127.3841857,36.44138643,127.3856002
G,36.43795093,127.385662,36.44023853,127.3841857
G,36.44138643,127.3856002,36.43904403,127.3875678
G,36.43904403,127.3875678,36.44138643,127.3856002
G,36.43417243,127.3887271,36.43341001,127.3902562
G,36.43341001,127.3902562,36.43417243,127.3887271
G,36.43341001,127.3902562,36.43287333,127.3915061
G,36.43287333,127.3915061,36.43341001,127.3902562
G,36.41670528,127.3946054,36.41707168,127.3932487
G,36.41707168,127.3932487,36.41670528,127.3946054
G,36.41877231,127.3961581,36.41670528,127.3946054
G,36.41670528,127.3946054,36.41877231,127.3961581
G,36.41670528,127.3946054,36.41581289,127.397105
G,36.41581289,127.397105,36.41670528,127.3946054
G,36.41581289,127.397105,36.41287932,127.4065945
G,36.41287932,127.4065945,36.41581289,127.397105
G,36.41670338,127.406783,36.41674208,127.4094043
G,36.41674208,127.4094043,36.41670338,127.406783
G,36.42156096,127.4082742,36.41965823,127.4105139
G,36.41965823,127.4105139,36.42156096,127.4082742
G,36.41679873,127.4116455,36.41674208,127.4094043
G,36.41674208,127.4094043,36.41679873,127.4116455
G,36.41965823,127.4105139,36.41679873,127.4116455
G,36.41679873,127.4116455,36.41965823,127.4105139
G,36.41343375,127.4114411,36.41135556,127.411326
G,36.42376318,127.4084127,36.41686617,127.4145356
G,36.41465098,127.4115136,36.41343375,127.4114411
G,36.41135556,127.411326,36.41343375,127.4114411
G,36.41686617,127.4145356,36.42376318,127.4084127
G,36.41343375,127.4114411,36.41465098,127.4115136
G,36.41686617,127.4145356,36.41679873,127.4116455
G,36.41679873,127.4116455,36.41686617,127.4145356
G,36.41022039,127.4142115,36.41014951,127.4143924
G,36.41014951,127.4143924,36.41022039,127.4142115
G,36.40752706,127.3063227,36.4010817,127.3104487
G,36.4010817,127.3104487,36.40752706,127.3063227
G,36.4010817,127.3104487,36.39961072,127.3095932
G,36.39961072,127.3095932,36.4010817,127.3104487
G,36.32008647,127.2637032,36.31366944,127.2634964
G,36.31366944,127.2634964,36.32008647,127.2637032
G,36.31257588,127.2638244,36.30894572,127.2652598
G,36.30894572,127.2652598,36.31257588,127.2638244
G,36.30894572,127.2652598,36.29593795,127.2699237
G,36.29593795,127.2699237,36.30894572,127.2652598
G,36.2734409,127.2684729,36.27180963,127.2712217
G,36.27180963,127.2712217,36.2734409,127.2684729
G,36.2734409,127.2684729,36.27158969,127.2712944
G,36.27457339,127.2713571,36.2734409,127.2684729
G,36.29593795,127.2699237,36.29318392,127.2706068
G,36.28849304,127.2702316,36.27457339,127.2713571
G,36.29318392,127.2706068,36.29593795,127.2699237
G,36.27457339,127.2713571,36.28849304,127.2702316
G,36.29290557,127.2706454,36.2892033,127.2704172
G,36.27158969,127.2712944,36.27180963,127.2712217
G,36.2892033,127.2704172,36.29290557,127.2706454
G,36.27457339,127.2713571,36.27186674,127.2716428
G,36.27186674,127.2716428,36.27457339,127.2713571
G,36.27180963,127.2712217,36.27084841,127.2729972
G,36.27084841,127.2729972,36.27180963,127.2712217
G,36.27122661,127.2731265,36.27457339,127.2713571
G,36.26969747,127.2750185,36.27089793,127.2735604
G,36.42141825,127.2977264,36.41783257,127.2992499
G,36.41783257,127.2992499,36.42141825,127.2977264
Y,36.41783257,127.2992499,36.41454358,127.2998846
G,36.41454358,127.2998846,36.41783257,127.2992499
G,36.36046105,127.3008113,36.3604244,127.2991897
G,36.3604244,127.2991897,36.36046105,127.3008113
G,36.41408032,127.2999988,36.41182513,127.3007846
G,36.41182513,127.3007846,36.41408032,127.2999988
G,36.36046105,127.3008113,36.35890513,127.3008593
G,36.35890513,127.3008593,36.36046105,127.3008113
G,36.4113487,127.3009601,36.4089476,127.3021695
Y,36.4089476,127.3021695,36.4113487,127.3009601
G,36.41001421,127.3006754,36.4058048,127.3031991
G,36.4058048,127.3031991,36.41001421,127.3006754
G,36.35890513,127.3008593,36.35776927,127.303418
G,36.35776927,127.303418,36.35890513,127.3008593
G,36.36048518,127.3041276,36.36046105,127.3008113
G,36.36046105,127.3008113,36.36048518,127.3041276
G,36.4089476,127.3021695,36.40589346,127.3036963
G,36.4089476,127.3021695,36.40614244,127.3040249
Y,36.40614244,127.3040249,36.4089476,127.3021695
G,36.4062633,127.3044924,36.4089476,127.3021695
G,36.40589346,127.3036963,36.4058048,127.3031991
G,36.4058048,127.3031991,36.40589346,127.3036963
G,36.4062633,127.3044924,36.40589346,127.3036963
G,36.40589346,127.3036963,36.4062633,127.3044924
G,36.35776927,127.303418,36.35705558,127.3048097
G,36.35705558,127.3048097,36.35776927,127.303418
G,36.40589346,127.3036963,36.40395253,127.3058784
G,36.40591401,127.3042057,36.40395253,127.3058784
G,36.40395253,127.3058784,36.40591401,127.3042057
Y,36.40395253,127.3058784,36.4062633,127.3044924
G,36.40738759,127.3062271,36.4062633,127.3044924
G,36.4062633,127.3044924,36.40738759,127.3062271
G,36.35705558,127.3048097,36.34967724,127.3076251
G,36.34967724,127.3076251,36.35705558,127.3048097
G,36.41164349,127.3077098,36.40752706,127.3063227
G,36.40752706,127.3063227,36.41164349,127.3077098
G,36.35643106,127.3089017,36.35705558,127.3048097
G,36.35705558,127.3048097,36.35643106,127.3089017
Y,36.40395253,127.3058784,36.39971983,127.3095169
G,36.39971983,127.3095169,36.40395253,127.3058784
G,36.35643106,127.3089017,36.3564004,127.310484
G,36.3564004,127.310484,36.35643106,127.3089017
G,36.35552035,127.3152336,36.3564004,127.310484
G,36.3564004,127.310484,36.35552035,127.3152336
G,36.35760515,127.3158955,36.35552035,127.3152336
G,36.35552035,127.3152336,36.35760515,127.3158955
G,36.29932537,127.315944,36.29861492,127.3161402
G,36.29861492,127.3161402,36.29932537,127.315944
G,36.29861492,127.3161402,36.2971458,127.3166018
G,36.2971458,127.3166018,36.29861492,127.3161402
G,36.2971458,127.3166018,36.29541588,127.3171188
G,36.29541588,127.3171188,36.2971458,127.3166018
G,36.29374853,127.3188816,36.29357498,127.320692
G,36.29541588,127.3171188,36.29374853,127.3188816
G,36.29374853,127.3188816,36.29541588,127.3171188
G,36.29357498,127.320692,36.29374853,127.3188816
G,36.35552035,127.3152336,36.35206878,127.3244601
G,36.35206878,127.3244601,36.35552035,127.3152336
Y,36.29357498,127.320692,36.29220012,127.3202719
G,36.29220012,127.3202719,36.29357498,127.320692
G,36.29534737,127.3213793,36.29357498,127.320692
G,36.29357498,127.320692,36.29534737,127.3213793
G,36.41108399,127.3945761,36.40966133,127.3983123
G,36.40966133,127.3983123,36.40844403,127.402276
G,36.40844403,127.402276,36.40966133,127.3983123
G,36.40966133,127.3983123,36.41108399,127.3945761
G,36.40800201,127.4019907,36.40750894,127.4016988
G,36.40750894,127.4016988,36.40800201,127.4019907
G,36.40844403,127.402276,36.40800201,127.4019907
G,36.40800201,127.4019907,36.40844403,127.402276
G,36.40750894,127.4016988,36.40443893,127.4045656
G,36.40443893,127.4045656,36.40750894,127.4016988
G,36.41025326,127.4044069,36.40844403,127.402276
G,36.40844403,127.402276,36.41025326,127.4044069
G,36.41287932,127.4065945,36.41025326,127.4044069
G,36.41025326,127.4044069,36.41287932,127.4065945
G,36.41287932,127.4065945,36.41025326,127.4044069
G,36.41025326,127.4044069,36.41287932,127.4065945
G,36.34769438,127.2974373,36.34741282,127.2963654
G,36.34741282,127.2963654,36.34769438,127.2974373
G,36.34565514,127.2950455,36.34487216,127.2987956
G,36.34811804,127.2981766,36.34741282,127.2963654
G,36.34741282,127.2963654,36.34811804,127.2981766
Y,36.34893853,127.2966568,36.34841836,127.2983362
G,36.34841836,127.2983362,36.34893853,127.2966568
G,36.34948162,127.2977506,36.34906688,127.2975734
G,36.35046373,127.2982627,36.34906688,127.2975734
G,36.34906688,127.2975734,36.35046373,127.2982627
G,36.34906688,127.2975734,36.34948162,127.2977506
G,36.34811804,127.2981766,36.34769438,127.2974373
G,36.34769438,127.2974373,36.34811804,127.2981766
G,36.35046373,127.2982627,36.34948162,127.2977506
G,36.34906688,127.2975734,36.34879717,127.2985151
G,36.34948162,127.2977506,36.35046373,127.2982627
G,36.34879717,127.2985151,36.34906688,127.2975734
G,36.34841836,127.2983362,36.34811804,127.2981766
G,36.34948162,127.2977506,36.3491836,127.298696
G,36.3491836,127.298696,36.34948162,127.2977506
G,36.34811804,127.2981766,36.34841836,127.2983362
G,36.34879717,127.2985151,36.34841836,127.2983362
G,36.34841836,127.2983362,36.34879717,127.2985151
G,36.3491836,127.298696,36.34879717,127.2985151
G,36.35046373,127.2982627,36.34957583,127.2991075
G,36.34879717,127.2985151,36.3491836,127.298696
G,36.34449335,127.2986932,36.34333016,127.2989142
G,36.34957583,127.2991075,36.35046373,127.2982627
G,36.34333016,127.2989142,36.34132167,127.2990167
G,36.34333016,127.2989142,36.34449335,127.2986932
G,36.34957583,127.2991075,36.3491836,127.298696
G,36.34132167,127.2990167,36.34333016,127.2989142
G,36.3491836,127.298696,36.34957583,127.2991075
Y,36.34841836,127.2983362,36.34742432,127.3000742
Y,36.34742432,127.3000742,36.34841836,127.2983362
G,36.34742432,127.3000742,36.34487216,127.2987956
G,36.34487216,127.2987956,36.34742432,127.3000742
G,36.33775528,127.3003334,36.33717,127.2987283
G,36.33717,127.2987283,36.33775528,127.3003334
G,36.34957583,127.2991075,36.34792976,127.3007775
G,36.34792976,127.3007775,36.34957583,127.2991075
G,36.34792976,127.3007775,36.34742432,127.3000742
G,36.34742432,127.3000742,36.34792976,127.3007775
G,36.34742432,127.3000742,36.34643776,127.3010137
G,36.34643776,127.3010137,36.34742432,127.3000742
G,36.34333016,127.2989142,36.34152115,127.302904
G,36.33614137,127.3016215,36.33533999,127.300144
G,36.33775528,127.3003334,36.33614137,127.3016215
G,36.33533999,127.300144,36.33614137,127.3016215
G,36.34152115,127.302904,36.34333016,127.2989142
G,36.33614137,127.3016215,36.33775528,127.3003334
G,36.34643776,127.3010137,36.34576322,127.3015847
G,36.34792976,127.3007775,36.34710044,127.3018579
G,36.34576322,127.3015847,36.34643776,127.3010137
G,36.34710044,127.3018579,36.34792976,127.3007775
G,36.34710044,127.3018579,36.34643776,127.3010137
G,36.34643776,127.3010137,36.34710044,127.3018579
G,36.33956045,127.3028308,36.33775528,127.3003334
G,36.33775528,127.3003334,36.33956045,127.3028308
G,36.3449637,127.3021585,36.34494487,127.3015309
G,36.34494487,127.3015309,36.3449637,127.3021585
G,36.34653026,127.3027355,36.34576322,127.3015847
G,36.34576322,127.3015847,36.34653026,127.3027355
G,36.34710044,127.3018579,36.34653026,127.3027355
G,36.34653026,127.3027355,36.34710044,127.3018579
G,36.34152115,127.302904,36.33956045,127.3028308
G,36.33956045,127.3028308,36.34152115,127.302904
G,36.33879656,127.304037,36.33614137,127.3016215
G,36.33614137,127.3016215,36.33879656,127.304037
G,36.33956045,127.3028308,36.33902206,127.3034903
G,36.33902206,127.3034903,36.33956045,127.3028308
G,36.34548486,127.3043785,36.3449637,127.3021585
